pSale,bPR,sPR,bDG,sDG,positional,median,flag,sumFlag,tokenId,sale
0.056451612903225805,0.0002573852060155122,0.00010477930567066666,38,21,0.9511942853811386,0.018,0,3,5254,0.06
0.05555555555555555,0.00015962218950097453,4.1903092632548904e-05,23,13,0.9129944495703841,0.03,0,3,1440,0.049
0.0546875,0.0002573852060155122,4.061983513672882e-05,38,2,0.9393957788439078,0.049,0,3,4419,0.25
0.05384615384615385,0.0002609847379405685,4.061983513672882e-05,19,6,0.7087229424210653,0.0545,0,3,893,0.0125
0.05303030303030303,0.0002573852060155122,0.00020817295278775647,38,24,0.9683418904640229,0.049,1,3,982,0.0099
0.05223880597014925,0.0002573852060155122,4.061983513672882e-05,38,3,-0.12354320937804643,0.03075,0,4,402,0.015
0.05147058823529412,0.0002573852060155122,8.815148813197113e-05,38,23,-0.035097046515870006,0.015,0,4,3462,0.014922922368101985
0.05072463768115942,0.0003768610161490458,0.0001285553942273745,135,24,0.22761198595855767,0.014961461184050992,0,4,5463,0.06
0.05,0.0002573852060155122,0.00010260568349628646,38,29,0.0712333287798136,0.015,0,4,5856,0.0139
0.04929577464788732,0.0002573852060155122,0.00010260568349628646,38,29,-0.93663104465311,0.00695,0,4,5854,0.0139
0.048611111111111105,0.0002573852060155122,4.061983513672882e-05,38,9,0.6089962036074962,0.0139,0,4,857,0.0149
0.04794520547945205,4.246516746049628e-05,8.815148813197113e-05,3,23,-0.4672655103960168,0.0139,0,4,6245,0.029888730484370112
0.0472972972972973,0.0002573852060155122,0.00010260568349628646,38,29,-0.9512035872752399,0.0139,0,4,5609,0.0139
0.04666666666666667,4.4124737612156724e-05,0.0009741726656605198,10,74,0.9661255498763623,0.0139,0,4,416,0.03
0.046052631578947366,4.074595231205855e-05,0.00010260568349628646,2,29,-0.2112819790557853,0.0139,0,4,5853,0.0139
0.045454545454545456,6.537214394657579e-05,0.00010477930567066666,16,21,0.9819008222505243,0.0139,0,4,3313,0.02
0.04487179487179487,4.065016408035569e-05,4.1903092632548904e-05,4,13,0.8365895886767123,0.0139,0,4,1441,0.013
0.04430379746835443,0.0003768610161490458,4.596012519581332e-05,135,10,0.6091157451462272,0.0139,0,4,918,0.09
0.056962025316455694,6.39738780656026e-05,0.00041374772696807223,26,79,0.8011706755616272,0.0139,1,4,535,0.005
0.05625,6.537214394657579e-05,8.815148813197113e-05,16,23,-0.9480905952852255,0.0139,0,5,7193,0.02495739731259331
0.05555555555555555,4.2313645095515004e-05,4.061983513672882e-05,10,8,-0.18481136973170906,0.0139,0,5,462,0.03
0.054878048780487805,0.0002670768857755569,4.0722426859653534e-05,61,4,-0.20259269090077126,0.0144,0,5,5476,0.02
0.05421686746987952,0.0003768610161490458,0.0003340789657784041,135,42,-0.25361925710808336,0.0149,1,5,2557,0.1
0.06626506024096386,8.9944469696488e-05,4.285441978785888e-05,12,30,-0.4198387565870573,0.01745,0,6,4247,0.013
0.06547619047619047,0.0003768610161490458,4.061983513672882e-05,135,4,0.16800948618177203,0.0149,0,6,7873,0.065
0.06470588235294117,6.39738780656026e-05,0.00013502452122356295,26,41,0.9484733425798992,0.01745,1,6,7007,0.012
0.06395348837209303,6.39738780656026e-05,4.623833767275533e-05,26,12,-0.6504710236535179,0.0149,0,7,2825,0.01
0.06321839080459771,4.2330600361310405e-05,4.623833767275533e-05,3,12,0.13259077958948517,0.0144,0,7,2815,0.01
0.0625,0.00028902456129365113,0.00020817295278775647,84,24,0.980120222056807,0.0139,1,7,7240,0.009
0.06179775280898876,0.00028902456129365113,0.00020817295278775647,84,24,0.6965128559669336,0.0139,0,8,7239,0.009
0.06111111111111111,4.201036803068924e-05,4.500089330426479e-05,6,10,-0.4040652194563607,0.0139,0,8,324,0.2
0.06043956043956044,4.509016008906346e-05,4.482865885792803e-05,16,5,0.7563294093508967,0.0139,0,8,8516,0.01
0.059782608695652176,5.240578228755636e-05,4.061983513672882e-05,7,18,-0.9964818163179523,0.0139,0,8,1921,0.02
0.05913978494623656,0.000171788206791327,0.00020817295278775647,21,24,-0.07900765232845441,0.01,1,8,6547,0.009
0.05851063829787234,4.509016008906346e-05,0.0001235516811486261,16,15,0.9561996278972155,0.009,0,8,7127,0.01
0.05789473684210526,4.0659116796561183e-05,8.9944469696488e-05,6,12,-0.9197659656790603,0.0095,0,9,7746,0.009
0.05729166666666667,4.509016008906346e-05,0.00013502452122356295,16,41,-0.9836963458584781,0.009,1,9,7004,0.012
0.05670103092783505,4.1039657959612776e-05,0.0001235516811486261,4,15,0.27032539648189274,0.006,0,9,7128,0.01
0.05612244897959184,4.9958213387752026e-05,8.815148813197113e-05,19,23,0.8219895468437202,0.01,0,10,3463,0.013
0.05555555555555555,4.1594461552182774e-05,4.061983513672882e-05,2,17,-0.9929550394312503,0.0065,0,10,8223,0.0089
0.055,9.789605488172286e-05,0.00010260568349628646,5,29,0.9132402446606696,0.0089,0,10,8540,0.0139
0.054455445544554455,4.9958213387752026e-05,4.061983513672882e-05,19,17,0.9662964848502422,0.01095,0,10,8226,0.0089
