pSale,bPR,sPR,bDG,sDG,positional,median,flag,sumFlag,tokenId,sale
0.024193548387096774,4.527712755216906e-05,4.197214189197462e-05,2,4,0.6831516539264935,0.095,0,2,1680,0.16
0.023809523809523808,4.44452936709891e-05,4.6478943817406605e-05,13,35,-0.5588390458533631,0.08,0,2,764,0.12
0.0234375,0.00015797857315283425,0.00013249953073753308,6,2,0.7511464634945408,0.12,0,2,2822,0.06
0.023076923076923078,6.76800077179439e-05,7.814963981436089e-05,8,35,-0.9563142627650678,0.09,0,2,2512,0.1
0.022727272727272728,4.222082513115205e-05,8.631948293286623e-05,2,12,0.12351329589860735,0.05,0,2,757,0.08
0.022388059701492536,4.9181290468744085e-05,4.197214189197462e-05,2,4,0.916533604797894,0.08,0,2,397,0.2
0.022058823529411763,6.76800077179439e-05,0.00012685247419946152,8,45,-0.7851110965423789,0.09,0,2,2599,0.16
0.021739130434782608,4.203004216220934e-05,0.00011743259983792503,3,48,0.9363773573569735,0.1,0,2,2666,0.06
0.02142857142857143,8.096353763068839e-05,4.855816968369997e-05,13,12,-0.8216804146922358,0.03,0,2,2927,0.07
0.02112676056338028,6.76800077179439e-05,0.0003055271750390764,8,64,-0.739200998751274,0.06,0,2,293,0.33
0.020833333333333332,0.0001738914111505423,7.814963981436089e-05,28,35,0.287672364089483,0.065,0,2,2824,0.1666
0.02054794520547945,8.114775613205397e-05,4.405083812347608e-05,11,3,0.9938986325155377,0.0833,0,2,1145,0.1
0.02027027027027027,4.24904388043982e-05,0.00012685247419946152,2,45,-0.236456371968843,0.1,0,2,2601,0.12
0.02,0.0004145962865747258,4.197214189197462e-05,39,5,-0.97464190312541,0.11,0,2,206,0.14
0.019736842105263157,4.203004216220934e-05,0.00011743259983792503,2,48,-0.7088292666053023,0.12,0,2,2668,0.06
0.01948051948051948,0.0004145962865747258,0.00011227046010745087,39,49,0.9334070818719509,0.11,0,2,2992,0.065
0.019230769230769232,4.2342263412058085e-05,4.788112960397196e-05,4,21,0.893888582490785,0.1,0,2,2930,0.095
0.0189873417721519,4.203004216220934e-05,0.00011743259983792503,90,48,0.21057479144573937,0.0975,0,2,2667,0.07
0.018750000000000003,4.203004216220934e-05,0.00011743259983792503,90,48,0.8012788992396364,0.095,0,2,2665,0.06
0.018518518518518517,4.222082513115205e-05,0.00011862350615215818,2,20,0.6766387934979105,0.0825,0,2,2057,0.12
0.030864197530864196,5.293288469871137e-05,0.0003055271750390764,22,64,-0.46758529345626,0.095,0,2,1985,0.111
0.03048780487804878,5.3735061630128416e-05,5.5175170937108136e-05,3,21,-0.9017231987826361,0.0975,0,2,1821,0.089
0.030120481927710843,8.615539973413942e-05,0.0003055271750390764,11,64,-0.5589390337629908,0.095,0,2,2184,0.0911
0.02976190476190476,0.0004145962865747258,0.00021167421765202612,39,92,-0.7568813044633205,0.09305,0,2,1424,0.13
0.029411764705882353,4.212295293623778e-05,0.00011862350615215818,1,20,0.08851881721811569,0.095,0,2,1640,0.12
0.041176470588235294,8.760057472166109e-05,4.197214189197462e-05,8,5,0.727266650345853,0.0975,0,2,2024,0.35
0.040697674418604654,0.0004145962865747258,0.00012685247419946152,39,45,0.9866717749956693,0.1,0,2,3143,0.14
0.040229885057471264,5.293288469871137e-05,9.392134190742938e-05,22,9,-0.702300497650713,0.10550000000000001,0,2,1614,0.1
0.03977272727272727,8.096353763068839e-05,4.203004216220934e-05,13,2,-0.7088292666053023,0.1,0,2,2668,0.075
0.05113636363636364,0.0004145962865747258,0.0003055271750390764,39,64,0.6296772568258839,0.1,0,2,3276,0.0911
0.05056179775280899,7.60576881689475e-05,4.197214189197462e-05,30,3,-0.8168469534223232,0.1,0,2,2021,0.087
0.05,0.0004145962865747258,0.00011743259983792503,39,48,0.44384256388549864,0.0975,0,2,3471,0.07
0.049450549450549455,4.267944244102206e-05,5.5175170937108136e-05,2,21,-0.2109873309695282,0.095,0,2,2303,0.095
0.048913043478260865,0.0005649841231731914,4.197214189197462e-05,75,10,-0.816916503101455,0.095,0,2,3441,0.1
0.048387096774193554,4.2022143367465e-05,4.730154946103452e-05,3,16,0.9614223718109872,0.095,0,2,1082,0.08
0.047872340425531915,5.9816332242090866e-05,4.197214189197462e-05,21,10,-0.9267052683702663,0.095,0,2,3442,0.1
0.04736842105263158,4.3712387207845395e-05,0.0001324628817496137,4,38,0.5141594499805556,0.05,0,2,2407,0.085
0.046875,4.203004216220934e-05,0.00011743259983792503,1,48,-0.999529450391309,0.085,0,2,3473,0.06
0.04639175257731959,4.251501979699672e-05,0.00011227046010745087,6,49,0.8602538970237478,0.07250000000000001,1,2,4349,0.07
0.04591836734693877,0.0005649841231731914,0.00011227046010745087,75,49,0.03575980594671473,0.07,0,3,4348,0.08
0.045454545454545456,5.4808121587003304e-05,4.197214189197462e-05,31,10,-0.5066515477597209,0.07500000000000001,0,3,3805,0.09
0.045,5.293288469871137e-05,4.197214189197462e-05,22,10,-0.784793602536647,0.045,0,3,3436,0.08
0.04455445544554455,0.00010363655350797933,4.197214189197462e-05,64,3,-0.03527780063100106,0.08,0,3,1332,0.12
0.044117647058823525,4.3712387207845395e-05,4.788112960397196e-05,4,21,-0.4118712811849856,0.08499999999999999,0,3,3204,0.14
0.04368932038834951,5.350053549519416e-05,0.00011227046010745087,2,49,0.8062579456746725,0.07,0,3,2993,0.075
0.04326923076923077,5.382737199152391e-05,4.197214189197462e-05,9,38,-0.9866864865092813,0.075,0,3,4208,0.07
0.04285714285714286,0.0005649841231731914,0.00012685247419946152,75,45,-0.7960613276161779,0.07250000000000001,0,3,4773,0.115
0.04245283018867924,4.203004216220934e-05,0.00011743259983792503,8,48,-0.5142370118270653,0.075,0,3,3472,0.06
0.04205607476635514,5.293288469871137e-05,4.197214189197462e-05,22,38,-0.12393207438506425,0.07250000000000001,0,3,4213,0.1
0.041666666666666664,0.0004145962865747258,4.197214189197462e-05,39,10,0.043941527715359426,0.075,0,3,3440,0.1
0.04128440366972477,4.3712387207845395e-05,0.00011227046010745087,4,49,-0.6506083864514053,0.0875,0,3,4955,0.075
0.04090909090909091,5.5175170937108136e-05,4.613368935925322e-05,21,20,0.9396126156889811,0.0375,0,3,3036,0.095
0.04054054054054054,4.2047144105210186e-05,4.730154946103452e-05,7,16,-0.9613726040856847,0.075,0,3,1048,0.12
0.040178571428571425,0.0004145962865747258,5.447217311800294e-05,39,10,0.4280737015151094,0.08499999999999999,0,3,1385,0.16
0.03982300884955752,5.382737199152391e-05,0.0003055271750390764,9,64,-0.7566251344800107,0.095,0,3,3191,0.0911
