pSale,bPR,sPR,bDG,sDG,positional,median,flag,sumFlag,tokenId,sale
0.007692307692307693,0.0005882832976643354,0.0002896566396325772,4,1,-0.22799355905387356,0.1,0,0,848,0.145
0.007575757575757576,0.0004753070453139135,0.0002896566396325772,3,4,-0.5063136520999421,0.1,0,0,810,0.1
0.007462686567164179,0.0004753070453139135,0.0002896566396325772,3,2,0.2708477535528008,0.05,0,0,738,0.0739
0.007352941176470588,0.0005358470464429246,0.0002896566396325772,1,1,0.864521149292347,0.0739,0,0,599,0.08
0.007246376811594203,0.0005882832976643354,0.0002896566396325772,4,4,0.998819621438444,0.04,0,0,944,0.1069
0.007142857142857143,0.0005973946481455114,0.0002896566396325772,4,1,-0.9971664899099553,0.08,0,0,897,0.12
0.007042253521126761,0.00041174424246417517,0.0002896566396325772,1,2,-0.28796105219335977,0.09345,0,0,726,0.0727
0.006944444444444444,0.0005358470464429246,0.0002896566396325772,2,1,-0.8317914757822045,0.03635,0,0,312,0.08
0.00684931506849315,0.0005358470464429246,0.0002896566396325772,2,1,0.8414546973619527,0.0727,0,0,354,0.08
0.006756756756756757,0.0006653192936648107,0.00033832760566327385,6,4,-0.9425245273294025,0.07635,0,0,218,0.088
0.02027027027027027,0.0003367994834898778,0.0002896566396325772,2,5,0.36311519237705925,0.08,0,0,851,0.09
0.02,0.0006653192936648107,0.0002896566396325772,6,1,-0.07963868902644415,0.08,0,0,908,0.0909
0.019736842105263157,0.00241327450923203,0.0002896566396325772,23,2,-0.40412036662142653,0.08,0,0,1034,0.12
0.01948051948051948,0.0006281684489968048,0.0002896566396325772,4,2,0.7624999444675773,0.06,0,0,1039,0.15
0.019230769230769232,0.0004127518430377509,0.0002896566396325772,1,2,0.45202578717835057,0.12,0,0,101,0.1
0.0189873417721519,0.0009424216630060291,0.0002896566396325772,16,2,0.9614057860636483,0.11,0,0,372,0.07
0.018750000000000003,0.0006281684489968048,0.0002896566396325772,4,1,-0.5877218435224411,0.1,0,0,923,0.15
0.018518518518518517,0.00241327450923203,0.0002896566396325772,23,5,0.2452227616305097,0.11,0,0,449,0.12
0.01829268292682927,0.0005358470464429246,0.0002896566396325772,2,1,0.9483012769124547,0.06,0,0,617,0.119
0.01807228915662651,0.00035004676395236807,0.0002896566396325772,1,4,-0.6702515472972181,0.119,0,0,406,0.09
0.017857142857142856,0.00036113365256611527,0.0002896566396325772,3,4,-0.008911595619283405,0.1045,0,0,732,0.098
0.01764705882352941,0.00035004676395236807,0.0002896566396325772,2,4,0.38775384963726117,0.098,0,0,430,0.09
0.01744186046511628,0.0003364296593211567,0.0002896566396325772,3,7,0.9999122598719259,0.094,0,0,322,0.14
0.017241379310344827,0.0003364296593211567,0.000728697537886245,3,7,-0.6570093243162466,0.07,0,0,362,0.169
0.017045454545454544,0.00031269117535935034,0.000728697537886245,2,7,-0.9893538601694428,0.14,0,0,363,0.0969
0.016853932584269662,0.0005358470464429246,0.0002896566396325772,2,1,0.8600540264645697,0.11845,0,0,266,0.096
0.016666666666666666,0.0004068901666851236,0.0002896566396325772,2,2,0.5949812355249355,0.0969,0,0,874,0.1
0.016483516483516484,0.00241327450923203,0.0002896566396325772,23,2,-0.6896324557899539,0.09845000000000001,0,0,948,0.12
0.016304347826086956,0.0005358470464429246,0.0002896566396325772,2,1,-0.6229650513149461,0.1,0,0,458,0.099
0.016129032258064516,0.0006440173301420077,0.0002896566396325772,3,5,0.08830863309607147,0.0995,0,0,845,0.08
0.015957446808510637,0.0005358470464429246,0.0002896566396325772,2,1,-0.18472249371488758,0.04,0,0,603,0.15
0.015789473684210527,0.00036113365256611527,0.0002896566396325772,3,7,-0.9661099892625297,0.08,0,0,294,0.09888888888888886
